onset	duration	sample	trial_type	value
135.998	0.002	68000	Scanner	Scan Start
137.998	0.002	69000	Scanner	Scan Start
139.998	0.002	70000	Scanner	Scan Start
141.998	0.002	71000	Scanner	Scan Start
143.998	0.002	72000	Scanner	Scan Start
145.998	0.002	73000	Scanner	Scan Start
147.998	0.002	74000	Scanner	Scan Start
149.998	0.002	75000	Scanner	Scan Start
151.998	0.002	76000	Scanner	Scan Start
153.998	0.002	77000	Scanner	Scan Start
155.998	0.002	78000	Scanner	Scan Start
157.998	0.002	79000	Scanner	Scan Start
159.998	0.002	80000	Scanner	Scan Start
161.998	0.002	81000	Scanner	Scan Start
163.998	0.002	82000	Scanner	Scan Start
165.998	0.002	83000	Scanner	Scan Start
167.998	0.002	84000	Scanner	Scan Start
169.998	0.002	85000	Scanner	Scan Start
171.998	0.002	86000	Scanner	Scan Start
173.998	0.002	87000	Scanner	Scan Start
175.998	0.002	88000	Scanner	Scan Start
177.998	0.002	89000	Scanner	Scan Start
179.998	0.002	90000	Scanner	Scan Start
181.998	0.002	91000	Scanner	Scan Start
183.998	0.002	92000	Scanner	Scan Start
185.998	0.002	93000	Scanner	Scan Start
187.998	0.002	94000	Scanner	Scan Start
189.998	0.002	95000	Scanner	Scan Start
191.998	0.002	96000	Scanner	Scan Start
193.998	0.002	97000	Scanner	Scan Start
195.998	0.002	98000	Scanner	Scan Start
197.998	0.002	99000	Scanner	Scan Start
199.998	0.002	100000	Scanner	Scan Start
201.998	0.002	101000	Scanner	Scan Start
203.998	0.002	102000	Scanner	Scan Start
205.998	0.002	103000	Scanner	Scan Start
207.998	0.002	104000	Scanner	Scan Start
209.998	0.002	105000	Scanner	Scan Start
211.998	0.002	106000	Scanner	Scan Start
213.998	0.002	107000	Scanner	Scan Start
215.998	0.002	108000	Scanner	Scan Start
217.998	0.002	109000	Scanner	Scan Start
219.998	0.002	110000	Scanner	Scan Start
221.998	0.002	111000	Scanner	Scan Start
223.998	0.002	112000	Scanner	Scan Start
225.996	0.002	112999	Scanner	Scan Start
227.996	0.002	113999	Scanner	Scan Start
229.996	0.002	114999	Scanner	Scan Start
231.996	0.002	115999	Scanner	Scan Start
233.996	0.002	116999	Scanner	Scan Start
235.996	0.002	117999	Scanner	Scan Start
237.996	0.002	118999	Scanner	Scan Start
239.996	0.002	119999	Scanner	Scan Start
241.996	0.002	120999	Scanner	Scan Start
243.996	0.002	121999	Scanner	Scan Start
245.996	0.002	122999	Scanner	Scan Start
247.996	0.002	123999	Scanner	Scan Start
249.996	0.002	124999	Scanner	Scan Start
251.996	0.002	125999	Scanner	Scan Start
253.996	0.002	126999	Scanner	Scan Start
255.996	0.002	127999	Scanner	Scan Start
257.996	0.002	128999	Scanner	Scan Start
259.996	0.002	129999	Scanner	Scan Start
261.996	0.002	130999	Scanner	Scan Start
263.996	0.002	131999	Scanner	Scan Start
265.996	0.002	132999	Scanner	Scan Start
267.996	0.002	133999	Scanner	Scan Start
269.996	0.002	134999	Scanner	Scan Start
271.996	0.002	135999	Scanner	Scan Start
273.996	0.002	136999	Scanner	Scan Start
275.996	0.002	137999	Scanner	Scan Start
277.996	0.002	138999	Scanner	Scan Start
279.996	0.002	139999	Scanner	Scan Start
281.996	0.002	140999	Scanner	Scan Start
283.996	0.002	141999	Scanner	Scan Start
285.996	0.002	142999	Scanner	Scan Start
287.996	0.002	143999	Scanner	Scan Start
289.996	0.002	144999	Scanner	Scan Start
291.996	0.002	145999	Scanner	Scan Start
293.996	0.002	146999	Scanner	Scan Start
295.996	0.002	147999	Scanner	Scan Start
297.996	0.002	148999	Scanner	Scan Start
299.996	0.002	149999	Scanner	Scan Start
301.996	0.002	150999	Scanner	Scan Start
303.996	0.002	151999	Scanner	Scan Start
305.996	0.002	152999	Scanner	Scan Start
307.996	0.002	153999	Scanner	Scan Start
309.996	0.002	154999	Scanner	Scan Start
311.996	0.002	155999	Scanner	Scan Start
313.996	0.002	156999	Scanner	Scan Start
315.996	0.002	157999	Scanner	Scan Start
317.996	0.002	158999	Scanner	Scan Start
319.996	0.002	159999	Scanner	Scan Start
321.996	0.002	160999	Scanner	Scan Start
323.996	0.002	161999	Scanner	Scan Start
325.996	0.002	162999	Scanner	Scan Start
327.996	0.002	163999	Scanner	Scan Start
329.996	0.002	164999	Scanner	Scan Start
331.996	0.002	165999	Scanner	Scan Start
333.996	0.002	166999	Scanner	Scan Start
335.996	0.002	167999	Scanner	Scan Start
337.996	0.002	168999	Scanner	Scan Start
339.996	0.002	169999	Scanner	Scan Start
341.996	0.002	170999	Scanner	Scan Start
343.996	0.002	171999	Scanner	Scan Start
345.996	0.002	172999	Scanner	Scan Start
347.996	0.002	173999	Scanner	Scan Start
349.996	0.002	174999	Scanner	Scan Start
351.996	0.002	175999	Scanner	Scan Start
353.994	0.002	176998	Scanner	Scan Start
355.994	0.002	177998	Scanner	Scan Start
357.994	0.002	178998	Scanner	Scan Start
359.994	0.002	179998	Scanner	Scan Start
361.994	0.002	180998	Scanner	Scan Start
363.994	0.002	181998	Scanner	Scan Start
365.994	0.002	182998	Scanner	Scan Start
367.994	0.002	183998	Scanner	Scan Start
369.994	0.002	184998	Scanner	Scan Start
371.994	0.002	185998	Scanner	Scan Start
373.994	0.002	186998	Scanner	Scan Start
375.994	0.002	187998	Scanner	Scan Start
377.994	0.002	188998	Scanner	Scan Start
379.994	0.002	189998	Scanner	Scan Start
381.994	0.002	190998	Scanner	Scan Start
383.994	0.002	191998	Scanner	Scan Start
385.994	0.002	192998	Scanner	Scan Start
387.994	0.002	193998	Scanner	Scan Start
389.994	0.002	194998	Scanner	Scan Start
391.994	0.002	195998	Scanner	Scan Start
393.994	0.002	196998	Scanner	Scan Start
395.994	0.002	197998	Scanner	Scan Start
397.994	0.002	198998	Scanner	Scan Start
399.994	0.002	199998	Scanner	Scan Start
401.994	0.002	200998	Scanner	Scan Start
403.994	0.002	201998	Scanner	Scan Start
405.994	0.002	202998	Scanner	Scan Start
407.994	0.002	203998	Scanner	Scan Start
409.994	0.002	204998	Scanner	Scan Start
411.994	0.002	205998	Scanner	Scan Start
413.994	0.002	206998	Scanner	Scan Start
415.994	0.002	207998	Scanner	Scan Start
417.994	0.002	208998	Scanner	Scan Start
419.994	0.002	209998	Scanner	Scan Start
421.994	0.002	210998	Scanner	Scan Start
423.994	0.002	211998	Scanner	Scan Start
425.994	0.002	212998	Scanner	Scan Start
427.994	0.002	213998	Scanner	Scan Start
429.994	0.002	214998	Scanner	Scan Start
431.994	0.002	215998	Scanner	Scan Start
433.994	0.002	216998	Scanner	Scan Start
435.994	0.002	217998	Scanner	Scan Start
437.994	0.002	218998	Scanner	Scan Start
439.994	0.002	219998	Scanner	Scan Start
441.994	0.002	220998	Scanner	Scan Start
443.994	0.002	221998	Scanner	Scan Start
445.994	0.002	222998	Scanner	Scan Start
447.994	0.002	223998	Scanner	Scan Start
449.994	0.002	224998	Scanner	Scan Start
451.994	0.002	225998	Scanner	Scan Start
453.994	0.002	226998	Scanner	Scan Start
455.994	0.002	227998	Scanner	Scan Start
457.994	0.002	228998	Scanner	Scan Start
459.994	0.002	229998	Scanner	Scan Start
461.994	0.002	230998	Scanner	Scan Start
463.994	0.002	231998	Scanner	Scan Start
465.994	0.002	232998	Scanner	Scan Start
467.994	0.002	233998	Scanner	Scan Start
469.994	0.002	234998	Scanner	Scan Start
471.994	0.002	235998	Scanner	Scan Start
473.994	0.002	236998	Scanner	Scan Start
475.994	0.002	237998	Scanner	Scan Start
477.994	0.002	238998	Scanner	Scan Start
479.994	0.002	239998	Scanner	Scan Start
481.992	0.002	240997	Scanner	Scan Start
483.992	0.002	241997	Scanner	Scan Start
485.992	0.002	242997	Scanner	Scan Start
487.992	0.002	243997	Scanner	Scan Start
489.992	0.002	244997	Scanner	Scan Start
491.992	0.002	245997	Scanner	Scan Start
493.992	0.002	246997	Scanner	Scan Start
495.992	0.002	247997	Scanner	Scan Start
497.992	0.002	248997	Scanner	Scan Start
499.992	0.002	249997	Scanner	Scan Start
501.992	0.002	250997	Scanner	Scan Start
503.992	0.002	251997	Scanner	Scan Start
505.992	0.002	252997	Scanner	Scan Start
507.992	0.002	253997	Scanner	Scan Start
509.992	0.002	254997	Scanner	Scan Start
511.992	0.002	255997	Scanner	Scan Start
513.992	0.002	256997	Scanner	Scan Start
515.992	0.002	257997	Scanner	Scan Start
517.992	0.002	258997	Scanner	Scan Start
519.992	0.002	259997	Scanner	Scan Start
521.992	0.002	260997	Scanner	Scan Start
523.992	0.002	261997	Scanner	Scan Start
525.992	0.002	262997	Scanner	Scan Start
527.992	0.002	263997	Scanner	Scan Start
529.992	0.002	264997	Scanner	Scan Start
531.992	0.002	265997	Scanner	Scan Start
533.992	0.002	266997	Scanner	Scan Start
535.992	0.002	267997	Scanner	Scan Start
537.992	0.002	268997	Scanner	Scan Start
539.992	0.002	269997	Scanner	Scan Start
541.992	0.002	270997	Scanner	Scan Start
543.992	0.002	271997	Scanner	Scan Start
545.992	0.002	272997	Scanner	Scan Start
547.992	0.002	273997	Scanner	Scan Start
549.992	0.002	274997	Scanner	Scan Start
551.992	0.002	275997	Scanner	Scan Start
553.992	0.002	276997	Scanner	Scan Start
555.992	0.002	277997	Scanner	Scan Start
557.992	0.002	278997	Scanner	Scan Start
559.992	0.002	279997	Scanner	Scan Start
561.992	0.002	280997	Scanner	Scan Start
563.992	0.002	281997	Scanner	Scan Start
565.992	0.002	282997	Scanner	Scan Start
567.992	0.002	283997	Scanner	Scan Start
569.992	0.002	284997	Scanner	Scan Start
571.992	0.002	285997	Scanner	Scan Start
573.992	0.002	286997	Scanner	Scan Start
575.992	0.002	287997	Scanner	Scan Start
577.992	0.002	288997	Scanner	Scan Start
579.992	0.002	289997	Scanner	Scan Start
581.992	0.002	290997	Scanner	Scan Start
583.992	0.002	291997	Scanner	Scan Start
585.992	0.002	292997	Scanner	Scan Start
587.992	0.002	293997	Scanner	Scan Start
589.992	0.002	294997	Scanner	Scan Start
591.992	0.002	295997	Scanner	Scan Start
593.992	0.002	296997	Scanner	Scan Start
595.992	0.002	297997	Scanner	Scan Start
597.992	0.002	298997	Scanner	Scan Start
